X	Y	T	NOAA NCEP CPC GMSM w
degree_east	degree_north	months since 1960-01-01	mm
   -93.75000    	    42.25000    	    475.5000    	    423.5093    
   -93.25000    	    42.25000    	    475.5000    	    453.8935    
   -92.75000    	    42.25000    	    475.5000    	    459.5385    
   -92.25000    	    42.25000    	    475.5000    	    458.2728    
   -91.75000    	    42.25000    	    475.5000    	    468.3936    
   -91.25000    	    42.25000    	    475.5000    	    477.6171    
   -95.75000    	    42.75000    	    475.5000    	    398.8324    
   -95.25000    	    42.75000    	    475.5000    	    453.0941    
   -94.75000    	    42.75000    	    475.5000    	    423.2875    
   -94.25000    	    42.75000    	    475.5000    	    397.2273    
   -93.75000    	    42.75000    	    475.5000    	    440.9745    
   -93.25000    	    42.75000    	    475.5000    	    483.3503    
   -92.75000    	    42.75000    	    475.5000    	    496.0396    
   -92.25000    	    42.75000    	    475.5000    	    548.5880    
   -91.75000    	    42.75000    	    475.5000    	    550.9321    
   -91.25000    	    42.75000    	    475.5000    	    480.3311    
   -95.75000    	    43.25000    	    475.5000    	    402.8095    
   -95.25000    	    43.25000    	    475.5000    	    424.9684    
   -94.75000    	    43.25000    	    475.5000    	    406.1123    
   -94.25000    	    43.25000    	    475.5000    	    433.3371    
   -93.75000    	    43.25000    	    475.5000    	    481.6968    
   -93.25000    	    43.25000    	    475.5000    	    504.5058    
   -92.75000    	    43.25000    	    475.5000    	    517.0535    
   -92.25000    	    43.25000    	    475.5000    	    578.6107    
   -91.75000    	    43.25000    	    475.5000    	    532.4933    
   -91.25000    	    43.25000    	    475.5000    	    502.1129    
   -95.75000    	    40.25000    	    476.5000    	    340.1700    
   -95.25000    	    40.25000    	    476.5000    	    349.9536    
   -94.75000    	    40.25000    	    476.5000    	    344.3959    
   -94.25000    	    40.25000    	    476.5000    	    348.1461    
   -93.75000    	    40.25000    	    476.5000    	    345.4552    
   -93.25000    	    40.25000    	    476.5000    	    379.8833    
   -92.75000    	    40.25000    	    476.5000    	    373.3312    
   -92.25000    	    40.25000    	    476.5000    	    350.6853    
   -91.75000    	    40.25000    	    476.5000    	    340.7570    
   -91.25000    	    40.25000    	    476.5000    	    340.6032    
   -95.75000    	    40.75000    	    476.5000    	    385.5944    
   -95.25000    	    40.75000    	    476.5000    	    436.8012    
   -94.75000    	    40.75000    	    476.5000    	    469.1954    
   -94.25000    	    40.75000    	    476.5000    	    418.1624    
   -93.75000    	    40.75000    	    476.5000    	    408.3016    
   -93.25000    	    40.75000    	    476.5000    	    414.9325    
   -92.75000    	    40.75000    	    476.5000    	    378.7170    
   -92.25000    	    40.75000    	    476.5000    	    345.8782    
   -91.75000    	    40.75000    	    476.5000    	    364.4287    
   -91.25000    	    40.75000    	    476.5000    	    371.5788    
   -95.75000    	    41.25000    	    476.5000    	    435.1446    
   -95.25000    	    41.25000    	    476.5000    	    438.4942    
   -94.75000    	    41.25000    	    476.5000    	    440.9850    
   -94.25000    	    41.25000    	    476.5000    	    392.3315    
   -93.75000    	    41.25000    	    476.5000    	    425.4909    
   -93.25000    	    41.25000    	    476.5000    	    420.1194    
   -92.75000    	    41.25000    	    476.5000    	    403.3168    
   -92.25000    	    41.25000    	    476.5000    	    380.9693    
   -91.75000    	    41.25000    	    476.5000    	    360.7256    
   -91.25000    	    41.25000    	    476.5000    	    385.3222    
   -95.75000    	    41.75000    	    476.5000    	    402.6693    
   -95.25000    	    41.75000    	    476.5000    	    414.3086    
   -94.75000    	    41.75000    	    476.5000    	    432.1800    
   -94.25000    	    41.75000    	    476.5000    	    414.0577    
   -93.75000    	    41.75000    	    476.5000    	    405.5110    
   -93.25000    	    41.75000    	    476.5000    	    440.3594    
   -92.75000    	    41.75000    	    476.5000    	    456.2922    
   -92.25000    	    41.75000    	    476.5000    	    405.0260    
   -91.75000    	    41.75000    	    476.5000    	    371.2699    
   -91.25000    	    41.75000    	    476.5000    	    435.6210    
   -95.75000    	    42.25000    	    476.5000    	    379.7175    
   -95.25000    	    42.25000    	    476.5000    	    426.3784    
   -94.75000    	    42.25000    	    476.5000    	    400.5970    
   -94.25000    	    42.25000    	    476.5000    	    391.7813    
   -93.75000    	    42.25000    	    476.5000    	    407.1187    
   -93.25000    	    42.25000    	    476.5000    	    441.5486    
   -92.75000    	    42.25000    	    476.5000    	    444.7294    
   -92.25000    	    42.25000    	    476.5000    	    451.1535    
   -91.75000    	    42.25000    	    476.5000    	    455.4696    
   -91.25000    	    42.25000    	    476.5000    	    467.4333    
   -95.75000    	    42.75000    	    476.5000    	    403.5471    
   -95.25000    	    42.75000    	    476.5000    	    474.3449    
   -94.75000    	    42.75000    	    476.5000    	    418.3804    
   -94.25000    	    42.75000    	    476.5000    	    371.3952    
   -93.75000    	    42.75000    	    476.5000    	    410.2811    
   -93.25000    	    42.75000    	    476.5000    	    454.9756    
   -92.75000    	    42.75000    	    476.5000    	    482.1348    
   -92.25000    	    42.75000    	    476.5000    	    529.3105    
   -91.75000    	    42.75000    	    476.5000    	    523.7933    
   -91.25000    	    42.75000    	    476.5000    	    453.6285    
   -95.75000    	    43.25000    	    476.5000    	    405.5247    
   -95.25000    	    43.25000    	    476.5000    	    414.4344    
   -94.75000    	    43.25000    	    476.5000    	    359.2043    
   -94.25000    	    43.25000    	    476.5000    	    399.2770    
   -93.75000    	    43.25000    	    476.5000    	    448.9697    
   -93.25000    	    43.25000    	    476.5000    	    473.9181    
   -92.75000    	    43.25000    	    476.5000    	    511.2486    
   -92.25000    	    43.25000    	    476.5000    	    572.2004    
   -91.75000    	    43.25000    	    476.5000    	    520.9536    
   -91.25000    	    43.25000    	    476.5000    	    469.4035    
   -95.75000    	    40.25000    	    477.5000    	    300.0866    
   -95.25000    	    40.25000    	    477.5000    	    316.3625    
   -94.75000    	    40.25000    	    477.5000    	    318.4911    
   -94.25000    	    40.25000    	    477.5000    	    325.5041    
   -93.75000    	    40.25000    	    477.5000    	    331.4488    
   -93.25000    	    40.25000    	    477.5000    	    380.8662    
   -92.75000    	    40.25000    	    477.5000    	    379.3458    
   -92.25000    	    40.25000    	    477.5000    	    357.8396    
   -91.75000    	    40.25000    	    477.5000    	    354.6180    
   -91.25000    	    40.25000    	    477.5000    	    342.2863    
   -95.75000    	    40.75000    	    477.5000    	    363.8622    
   -95.25000    	    40.75000    	    477.5000    	    425.2496    
   -94.75000    	    40.75000    	    477.5000    	    459.6707    
   -94.25000    	    40.75000    	    477.5000    	    398.8660    
   -93.75000    	    40.75000    	    477.5000    	    389.6264    
   -93.25000    	    40.75000    	    477.5000    	    414.6719    
   -92.75000    	    40.75000    	    477.5000    	    376.4530    
   -92.25000    	    40.75000    	    477.5000    	    348.8907    
   -91.75000    	    40.75000    	    477.5000    	    387.7344    
   -91.25000    	    40.75000    	    477.5000    	    376.4378    
   -95.75000    	    41.25000    	    477.5000    	    410.9962    
   -95.25000    	    41.25000    	    477.5000    	    425.5556    
   -94.75000    	    41.25000    	    477.5000    	    430.0297    
   -94.25000    	    41.25000    	    477.5000    	    372.8807    
   -93.75000    	    41.25000    	    477.5000    	    403.0192    
   -93.25000    	    41.25000    	    477.5000    	    402.5819    
   -92.75000    	    41.25000    	    477.5000    	    379.8199    
   -92.25000    	    41.25000    	    477.5000    	    362.8847    
   -91.75000    	    41.25000    	    477.5000    	    359.1041    
   -91.25000    	    41.25000    	    477.5000    	    381.9912    
   -95.75000    	    41.75000    	    477.5000    	    373.7591    
   -95.25000    	    41.75000    	    477.5000    	    386.9440    
   -94.75000    	    41.75000    	    477.5000    	    414.6158    
   -94.25000    	    41.75000    	    477.5000    	    382.6914    
   -93.75000    	    41.75000    	    477.5000    	    381.1131    
   -93.25000    	    41.75000    	    477.5000    	    421.7180    
   -92.75000    	    41.75000    	    477.5000    	    433.1880    
   -92.25000    	    41.75000    	    477.5000    	    379.0564    
   -91.75000    	    41.75000    	    477.5000    	    355.0420    
   -91.25000    	    41.75000    	    477.5000    	    429.4568    
   -95.75000    	    42.25000    	    477.5000    	    363.2841    
   -95.25000    	    42.25000    	    477.5000    	    407.9560    
   -94.75000    	    42.25000    	    477.5000    	    392.1935    
   -94.25000    	    42.25000    	    477.5000    	    374.4754    
   -93.75000    	    42.25000    	    477.5000    	    385.7657    
   -93.25000    	    42.25000    	    477.5000    	    423.2467    
   -92.75000    	    42.25000    	    477.5000    	    423.8146    
   -92.25000    	    42.25000    	    477.5000    	    435.1878    
   -91.75000    	    42.25000    	    477.5000    	    432.5078    
   -91.25000    	    42.25000    	    477.5000    	    443.6117    
   -95.75000    	    42.75000    	    477.5000    	    403.0816    
   -95.25000    	    42.75000    	    477.5000    	    481.9191    
   -94.75000    	    42.75000    	    477.5000    	    421.2522    
   -94.25000    	    42.75000    	    477.5000    	    360.6640    
   -93.75000    	    42.75000    	    477.5000    	    391.5682    
   -93.25000    	    42.75000    	    477.5000    	    429.6314    
   -92.75000    	    42.75000    	    477.5000    	    465.2062    
   -92.25000    	    42.75000    	    477.5000    	    504.6048    
   -91.75000    	    42.75000    	    477.5000    	    492.8730    
   -91.25000    	    42.75000    	    477.5000    	    422.4063    
   -95.75000    	    43.25000    	    477.5000    	    405.0993    
   -95.25000    	    43.25000    	    477.5000    	    410.0057    
   -94.75000    	    43.25000    	    477.5000    	    340.1905    
   -94.25000    	    43.25000    	    477.5000    	    385.1727    
   -93.75000    	    43.25000    	    477.5000    	    433.7043    
   -93.25000    	    43.25000    	    477.5000    	    452.3791    
   -92.75000    	    43.25000    	    477.5000    	    497.9126    
   -92.25000    	    43.25000    	    477.5000    	    547.5760    
   -91.75000    	    43.25000    	    477.5000    	    503.2568    
   -91.25000    	    43.25000    	    477.5000    	    439.4759    
   -95.75000    	    40.25000    	    478.5000    	    284.9137    
   -95.25000    	    40.25000    	    478.5000    	    303.4026    
   -94.75000    	    40.25000    	    478.5000    	    303.4919    
   -94.25000    	    40.25000    	    478.5000    	    309.8431    
   -93.75000    	    40.25000    	    478.5000    	    316.8703    
   -93.25000    	    40.25000    	    478.5000    	    363.4117    
   -92.75000    	    40.25000    	    478.5000    	    352.7353    
   -92.25000    	    40.25000    	    478.5000    	    319.8140    
   -91.75000    	    40.25000    	    478.5000    	    313.6716    
   -91.25000    	    40.25000    	    478.5000    	    308.3784    
   -95.75000    	    40.75000    	    478.5000    	    347.7216    
   -95.25000    	    40.75000    	    478.5000    	    414.3130    
   -94.75000    	    40.75000    	    478.5000    	    442.8757    
   -94.25000    	    40.75000    	    478.5000    	    388.0279    
   -93.75000    	    40.75000    	    478.5000    	    371.3004    
